sample_id,label,confidence,abstain,parse_ok,rationale
ds2101,Not Misinformation,0.95,False,True,"The image depicts a table setting with two wine glasses and a centerpiece, which aligns perfectly with the claim. The module signals confirm that the image is not AI-generated (ai_generated=false) and is relevant to the claim. The retrieved evidence supports the existence and commonality of such table settings, defining centerpieces and wine glass usage in decor. There is no evidence of manipulation or falsehood."
5000,Misinformation,0.95,False,True,"The claim that President Obama admitted to a secret deal handing over U.S. territory to China to settle debt is factually false. Evidence shows that the only significant territory transferred to China in recent history was Hong Kong, which was handed over by the United Kingdom in 1997, long before Obama's presidency. There is no record of any U.S. territory being transferred to China during the Obama administration, nor any 'secret deal' regarding debt settlement involving territorial cession. While the Obama administration engaged in diplomatic and trade relations with China (including a 2014 state visit), these did not involve surrendering U.S. soil. The image of the Obamas is unrelated to such a non-existent event, and the headline relies on a fabricated narrative."
ds4724,,,False,False,PARSE_FAILURE
ds6329,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.9) by the visual veracity module, depicting an impossible scenario of a man inside a shark. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. Furthermore, the headline references 'What's Eating Gilbert Grape' and 'Sharkasaurus', neither of which involve a real event matching the image. 'What's Eating Gilbert Grape' is a drama with no shark scenes, and 'Sharkasaurus' is a separate low-budget creature feature. The image is unrelated to the specific entities mentioned in the headline, serving as a misleading or fabricated visual."
ds1157,Not Misinformation,0.85,False,True,"The claim describes a person holding a banner during a pope's procession down Fifth Avenue to St. Patrick's Cathedral. Historical evidence confirms that Pope Paul VI traveled down Fifth Avenue to St. Patrick's Cathedral in 1965, and Pope Francis did so in 2015. During such high-profile papal visits, it is standard for crowds to hold banners and signs. The retrieved evidence supports the occurrence of the procession on Fifth Avenue to the Cathedral for multiple popes. While the specific image might be a stock photo or a generic representation (as the module signals suggest partial alignment and the image shows a generic banner), the event described is factually grounded in historical reality. There is no evidence that the image is AI-generated (visual_veracity ai_generated=false). Therefore"
5013,Misinformation,0.85,False,True,"The headline claims a 'Controversial Dating Revelation' sparked by her divorce. However, the retrieved evidence and module signals indicate that Brooke Burke's divorce from David Charvet was finalized years ago (around 2019/2020), and she is currently engaged to Scott Rigsby. The recent news (June 2025) concerns the postponement of her wedding to Rigsby, not a new dating revelation stemming from a divorce. Furthermore, the module signals explicitly state that the image is not aligned with the headline (it does not depict Brooke Burke or the specific event). The image shows two generic individuals on a stage, likely from 'Dancing with the Stars' or a similar show, which is unrelated to the specific 'dating revelation' narrative. The mismatch between the specific, sensationalized claim and t"
3983,Misinformation,0.95,False,True,"The claim contains a factual error regarding the release year. While John Moore did direct 'A Good Day to Die Hard', the film was released in 2013, not 2008, as confirmed by multiple evidence sources ([1], [3], [5]). Furthermore, the module signals indicate that the associated image is AI-generated (ai_generated=true, confidence=0.8) and irrelevant to the claim. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals."
ds9980,Not Misinformation,0.85,False,True,"The image depicts a scene consistent with the widespread media coverage of Iraqi families fleeing Mosul and settling in displacement camps near Kurdish checkpoints (specifically the Khazer/Aksi Kalak area) during the ISIS conflict (circa 2014-2017). Evidence [3] from Daily Mail explicitly mentions a 'girl stands besides her tent at a temporary displacement camp set up next to a Kurdish checkpoint in Kalak' and describes Peshmerga checking vehicles of Iraqis fleeing Mosul. Evidence [1] from NBC News and [5] from NPR confirm that Iraqi families crowded Kurdish checkpoints and settled in fields/camps in the Khazer area. While the headline specifies '2023' in the module signals for family settlement, the visual content (a girl in a field near a checkpoint) is a well-documented historical reali"
ds2354,Not Misinformation,0.85,False,True,"The image depicts a large airplane flying low in a cloudy sky, which is a plausible and common aviation scenario. The retrieved evidence confirms that planes frequently fly low due to various factors such as landing approaches (e.g., at LAX), wind conditions, or weather avoidance (clouds). The visual content aligns with the headline description. The module signals indicate the image is not AI-generated (visual_veracity ai_generated=false), and the content is consistent with real-world aviation phenomena described in the evidence (e.g., [1] TikTok discussing low flights, [4] Airport-AMS discussing wind-induced low flights, [3] CASA discussing weather impact). There is no evidence suggesting the image is fake or the claim is false."
ds9501,Misinformation,0.95,False,True,"The claim states that Ford's reelection campaign was 'brilliant.' Historical evidence confirms that Gerald Ford's 1976 reelection campaign was unsuccessful, as he lost the general election to Jimmy Carter. Describing a failed campaign as 'brilliant' is factually incorrect and misleading. Furthermore, the module signals indicate the image is not AI-generated, but the textual claim contradicts the historical record of the campaign's outcome. The evidence clearly shows the campaign was 'unsuccessful' and faced significant challenges, refuting the positive characterization in the claim."
ds4,Not Misinformation,0.95,False,True,"The claim states that after the murders, Charlie Hebdo's surviving staff left their Paris offices for a temporary home at Liberation newspaper. This is factually correct. Multiple evidence sources confirm that following the January 2015 attack, Charlie Hebdo staff worked out of the Liberation (Libération) newsroom for over six months before moving to new rented offices in September 2015. Specifically, evidence [2] from the New York Times and evidence [2] from the Sydney Morning Herald explicitly state that Charlie Hebdo 'squatting for more than six months in an improvised space carved out of the newsroom of Liberation.' Evidence [3] from ABC News further confirms they 'left [Liberation] today' when moving to new offices. The image provided appears to be a generic memorial or protest scene "
ds3871,Misinformation,0.95,False,True,"The claim that Meghan Markle was born in July is factually incorrect; she was born on August 4, 1981, as confirmed by multiple evidence sources [1, 2, 3, 5]. Furthermore, the module signals indicate that the associated image is AI-generated (ai_generated=true, confidence=0.8) and irrelevant to the claim (showing clothing and a book rather than the subject). According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals."
8830,Not Misinformation,0.85,False,True,"The image depicts a clock, and the claim states it is an old clock hanging against the side of a barn. Evidence [3] from Unsplash explicitly confirms the existence of photos showing 'a barn with a clock on the side of it' (specifically an old wood barn in Michigan). Additionally, Evidence [2] from WatchUSeek discusses a story about a clock built for a barn in rural Wisconsin. While the module signals indicate low relevancy because the specific barn context might not be visually obvious in the cropped image, the claim itself describes a plausible and documented real-world scenario. The image is not AI-generated (visual_veracity ai_generated=false), and there is no evidence suggesting the image is fake or misleading in a way that contradicts the existence of such objects. The claim is a desc"
ds5053,Misinformation,0.85,False,True,"The claim that drinking green tea daily increases lifespan by exactly 'Ten Years' is a specific quantitative assertion that is not supported by the retrieved evidence. While multiple sources (e.g., [3], [4], [5] in the first set) confirm that green tea is associated with increased longevity, reduced cardiovascular risk, and is a factor in Blue Zones, none cite a study establishing a specific ten-year extension. Source [3] mentions a study by Dr. Shinichi Kuriyama linking green tea to prolonged life via reduced cardiovascular risk, but does not quantify the gain as ten years. Source [4] mentions an increased lifespan for the elderly but does not specify the duration. The specific figure of 'ten years' appears to be an exaggeration or fabrication not grounded in the provided scientific liter"
ds2437,Misinformation,0.95,False,True,"The claim states that the image shows an 'animal food tray and cage' that is empty. However, the image clearly depicts a disc golf basket (a metal chain basket used in the sport of disc golf) situated outdoors near a tree. The module signals correctly identify that the image is not relevant to the claim, noting it is a disc golf basket and not an animal food tray or cage. Since the image does not depict the subject matter described in the headline (animal food tray/cage), the headline is a false description of the image content, constituting misinformation."
ds6090,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.8) due to surreal and contextually inappropriate elements (a camel in a social festival setting). According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. Additionally, the module signals indicate that the image does not definitively depict Outside Lands, and the headline 'omg outside lands was like so fun' implies a personal experience with a specific event. Using an AI-generated image to represent a real-world event like Outside Lands constitutes misinformation."
ds742,Misinformation,0.75,False,True,"The claim asserts that demonstrators formed a barrier to 'Wall off Trump' outside Quicken Loans Arena. While evidence confirms that protests occurred outside the Quicken Loans Arena during the 2016 Republican National Convention (RNC) in Cleveland, and that protesters were against Trump, there is no evidence supporting the specific phrase 'Wall off Trump' as a slogan or action at that location. The phrase 'Wall off Trump' is not a recognized historical slogan from the 2016 RNC protests; common slogans included 'Not My President' or references to bigotry/xenophobia. The module signals indicate the image contains a banner with 'WALL OFF TRUMP', but the retrieved evidence does not corroborate this specific slogan being used at Quicken Loans Arena. Furthermore, the module's 'answers' section e"
ds1754,Not Misinformation,0.95,False,True,"The headline accurately describes the casting in the 2013 film 'The Fifth Estate'. Multiple credible sources, including Wikipedia, IMDb, and The New York Times, confirm that Benedict Cumberbatch played the role of Julian Assange in this biographical thriller. The image signals indicate the visual is not AI-generated and aligns with the subject. Therefore, the claim is factually correct."
4580,Misinformation,0.85,False,True,"The headline makes a specific, verifiable claim about Kourtney Kardashian's personal preference regarding beauty products (picking Kylie's lip kit over Kim's contour sticks). The retrieved evidence does not support this specific claim; instead, it highlights business collaborations (Kourt X Kylie) and general family tensions or separate product lines. There is no record of Kourtney publicly stating she prefers Kylie's lip kits over Kim's contour sticks as a definitive choice. Furthermore, the module signals indicate low relevancy (0.2) because the image does not depict the specific products or the context of the claim. While the image itself is not AI-generated, the headline is a fabricated narrative not supported by the evidence, constituting misinformation."
ds50,Not Misinformation,0.95,False,True,"The claim states that Rachael Drouet has still not tracked down the owners of the decorations. Multiple credible news sources, specifically BBC News articles [3] and [4], explicitly state: 'Rachael Drouet has still not tracked down the owners of the decorations.' The image shows decorations and a cat, which aligns with the context of the story about her cat Theo stealing decorations. The visual veracity is genuine (not AI-generated), and the textual evidence directly supports the claim."
8392,Misinformation,0.95,False,True,"The claim states that Oregon Attorney General Ellen Rosenblum alleges GNC knowingly sold supplements containing two synthetic chemicals. The retrieved evidence confirms that in October 2015, AG Ellen Rosenblum did indeed file a lawsuit against GNC alleging they sold supplements containing illegal synthetic ingredients, specifically picamilon and BMPEA, and that the lawsuit accused GNC of 'knowingly' selling these products (Evidence [1] from newhope.com, Evidence [4] from kpvitality.com). However, the provided image shows a box of 'Nurofen Express', which is a brand of ibuprofen pain relief medication manufactured by Reckitt Benckiser, not a GNC supplement. The module signals correctly identify that the image is irrelevant to the claim (relevancy aligned: false). Because the image depicts a"
ds7878,Not Misinformation,0.65,False,True,"The image depicts a realistic scene of people wading through floodwaters, consistent with the visual description in the claim. The retrieved evidence confirms that Harinagar in Satkhira, Bangladesh, has indeed suffered from severe flooding (e.g., embankment collapses, displacement of families, and significant agricultural losses). While the specific image cannot be geolocated to Harinagar with certainty from the text alone, the claim describes a plausible and documented scenario of flood relief in that specific region. The module signals indicate the image is not AI-generated and is partially aligned with the context. There is no evidence to suggest the image is fake or that the event described is false; rather, the event is real, and the image is a generic representation of such events. T"
ds4278,Misinformation,0.95,False,True,"The headline claims that Russian mansions seized by the Obama administration were 'meant to be illegal gifts' to Sasha and Malia Obama. While it is true that the Obama administration seized two Russian diplomatic compounds in 2016 (as confirmed by evidence [1], [2], [3] from the first Q&A set and retrieved evidence [1], [3]), there is absolutely no evidence to support the claim that these properties were intended as gifts to the Obama daughters. The seized properties were diplomatic residences/retreats for Russian diplomats, not personal gifts to the Obamas. The claim that they were 'illegal gifts' to Sasha and Malia is a fabricated narrative with no basis in fact, as confirmed by the lack of any such reports in the evidence and the explicit statement in the module signals that 'There is n"
ds6954,Misinformation,0.95,False,True,"The image is identified as AI-generated (confidence 0.8), which triggers the definitive rule to classify the pair as Misinformation regardless of other signals. Additionally, the headline contains factual inaccuracies: while Martin Hairer is an Austrian mathematician, he currently teaches at EPFL and Imperial College London, not the University of Warwick (where he previously held a position). The image itself is irrelevant, depicting a surreal scene unrelated to the subject."
ds3520,Misinformation,0.95,False,True,"The claim states that Ice-T was 18 years old when he signed to Sire Records in 1987. However, multiple evidence sources confirm that Ice-T was born on February 16, 1958. In 1987, he would have been 29 years old (turning 29 in February 1987). The claim regarding his age is factually incorrect. While the part about signing to Sire Records in 1987 is true, the specific detail about his age makes the overall claim false."
7044,Not Misinformation,0.85,False,True,"The image depicts Hillary Clinton, and the claim states she was at a rally in Columbus, Ohio. Evidence confirms that Hillary Clinton held multiple rallies and campaign events in Columbus, Ohio, during her presidential campaigns (e.g., March 4, 2008, and July 31, 2016). While the image itself does not visually confirm the specific location or date, the claim is factually plausible and consistent with historical records of her campaign activities. The module signals indicate the image is not AI-generated and is partially aligned with the claim. There is no evidence to suggest the image is fake or the claim is false; rather, the claim describes a real historical context in which such an image could exist."
ds9094,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) due to nonsensical text artifacts ('OLLD PARNG', 'PLEWK $TNC') on the sign, which is a hallmark of generative AI models. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. The headline claims the image shows 'Two old street parking meters surrounded by weeds,' but the image does not clearly depict two meters (it shows a sign and potentially one meter-like object) and the text evidence confirms the visual content is synthetic and not a real photograph of the described scene."
ds3303,Misinformation,0.9,False,True,"The claim states that Scandinavia includes Svalbard and Jan Mayen. According to the retrieved evidence and standard geographical definitions, Scandinavia typically comprises only Denmark, Norway, and Sweden (or the Scandinavian Peninsula). Svalbard and Jan Mayen are part of the Kingdom of Norway but are geographically distinct and are classified as part of the broader 'Nordic' region, not Scandinavia. Evidence [2] explicitly states 'Svalbard is part of the Nordic region... not part of geographical Norway or the Scandinavian region.' Evidence [1] from Wikipedia on Scandinavia confirms it comprises Denmark, Norway, and Sweden. Therefore, the claim is factually incorrect regarding the definition of Scandinavia."
ds7131,Not Misinformation,0.65,False,True,"The image depicts Karen O performing at the 86th Academy Awards (Oscars) in 2014, which aligns with the claim that she performed during the ceremony. While the specific details regarding her attire (black satin Camilla Staerk dress) and jewelry (Neil Lane) are not explicitly confirmed by the provided search snippets, there is no evidence contradicting these specific fashion claims. The search results for 'Karen O dress' were largely irrelevant (confusing her with other Karens), but fashion reports from the 2014 Oscars generally confirm she wore a distinctive outfit. Given that the core event (performance) is verified and the visual is authentic, and lacking definitive proof to the contrary for the specific designer claims, the headline is treated as plausible/not misinformation based on th"
ds7823,Misinformation,0.9,False,True,"The provided module signals explicitly state that the image is 'aligned: false' with a confidence of 0.0, explaining that 'The image does not depict the Berlaymont building or any related subject.' The Berlaymont building is a distinct, well-known structure in Brussels (characterized by its cross shape and asymmetrical wings) that houses the European Commission. Since the image does not show this building, the claim that the image depicts the Berlaymont building is factually incorrect. Although the visual veracity signal indicates the image is not AI-generated, the core assertion of the headline/image pairing is false because the visual content does not match the subject described."
1047,Not Misinformation,0.95,False,True,"The claim is substantiated by multiple credible sources. Evidence [1] from NY Mag explicitly states: 'Kentucky governor Matt Bevin addresses the Kentucky Chamber of Commerce dinner, Thursday, January 7, 2016.' Additionally, Evidence [2] from Kentucky Living confirms that 'Governor Matt Bevin addresses audience at Kentucky Chamber Day in Lexington' on Jan 8, 2016 (noting that events often span days or the date in the claim refers to the start of the event week). The location 'Heritage Hall' is part of the Lexington Convention Center (Evidence [1] from 10times), which is the standard venue for the Kentucky Chamber Day dinner in Lexington. The image shows Matt Bevin speaking, consistent with the event description. The visual veracity signals indicate the image is not AI-generated. Therefore, "
ds8744,Not Misinformation,0.75,False,True,"The image depicts a shirtless man skateboarding in mid-air, which aligns with the claim. The retrieved evidence confirms that skateboarding stunts involving mid-air jumps are common and plausible activities. While one evidence snippet mentions a specific incident of a man waving a skateboard on a plane, this does not negate the existence of the skateboarding image described in the claim. The image is identified as real (not AI-generated) and shows a plausible skateboarding scenario. The claim is a literal description of the visual content."
ds9896,Not Misinformation,0.85,False,True,"The claim 'Alan Johnson has a bad case' is ambiguous but likely refers to the former UK Home Secretary Alan Johnson, who has been the subject of public scrutiny regarding personal scandals (divorce) and political controversies (gifts, health policy debates), but there is no evidence of a specific 'bad case' of illness or legal trouble that would constitute misinformation if interpreted broadly. The retrieved evidence shows Alan Johnson (the politician) is active in public life, recently married, and involved in health policy discussions, contradicting any implication of severe incapacitating illness. The confusion with Alan Jackson (country singer) having CMT disease is noted in the module signals, but the image does not depict Alan Jackson. Since the image is verified as real (not AI-gene"
ds3482,Misinformation,0.95,False,True,"The claim that 'Gotham City Sirens failed to be published' is factually incorrect. Evidence confirms that 'Gotham City Sirens' is a published comic book series by DC Comics, with multiple runs including issues published in 2009, 2015, and a current ongoing series in 2024 (e.g., Issue #3 released August 21, 2024). While there was a planned film adaptation that faced delays or changes in development, the comic book series itself has been successfully published and is currently active. The image shows physical copies of these comics, further contradicting the claim that they failed to be published."
3081,Misinformation,0.95,False,True,"The claim states that 'Story of My Life' was recorded exclusively by a girl band. Evidence confirms that the most prominent song with this title, released in 2013, was recorded by One Direction, which is an English-Irish boy band, not a girl band [1, 4, 5]. Additionally, the song was originally recorded by Marty Robbins (a male country singer) [5]. There is no evidence of a 'girl band' recording this specific song as a primary or exclusive act. The image provided shows a single girl, which does not support the claim of a 'girl band' recording the song, and the module signals correctly identify the misalignment. Therefore, the headline is factually incorrect regarding the artist's gender composition."
6149,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.8). The visual content depicts a dog reading a book, which is a surreal and physically impossible scenario for a real dog, and the text on the book appears to be nonsensical filler, a common artifact of AI image generation. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of the headline's semantic alignment or truthfulness. The headline 'sometimes its better not to know' is a philosophical statement that may be true in certain contexts, but the use of an AI-generated image to illustrate it constitutes a mismatch in veracity and potential deception regarding the nature of the media."
ds6053,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.9) by the visual veracity module, depicting a surreal and impossible scenario of a rabbit riding a bicycle. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Furthermore, the module signals indicate that the image is not aligned with the headline (relevancy aligned: false, confidence: 0.1), meaning the visual content does not support or relate to the claim 'dont judge its what hes always wanted'. The combination of an AI-generated image and a lack of contextual alignment confirms the misinformation label."
5357,Misinformation,0.85,False,True,"The headline claims that a 'Stimulus' unveils the Education Secretary's controversial plan involving financial risks. However, the retrieved evidence indicates a conflation of two distinct events: the 2009 American Recovery and Reinvestment Act (a stimulus package providing ~$147 billion to education, as cited in Evidence Q2) and the 2025/2026 Trump administration's plan to dismantle the Department of Education under Secretary Linda McMahon (as cited in Evidence Q1). The image shows a generic educational setting and does not depict Linda McMahon or any specific 2025/2026 policy unveiling. The headline falsely merges the concept of a 'stimulus' (a 2009-era term for that specific funding influx) with the recent controversial plan to abolish the department. This creates a misleading narrative"
ds3839,Misinformation,0.95,False,True,"The claim contains two factual errors. First, while Dev Patel did star in the movie 'Chappie' (2015), the movie is not an animated film; it is a live-action science fiction film that uses visual effects and motion capture for the titular robot character. Second, the provided image is identified as AI-generated (visual_veracity ai_generated=true, confidence=0.9) and does not depict a scene from 'Chappie' or Dev Patel. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. The combination of a false genre description and an irrelevant, AI-generated image confirms the misinformation label."
7469,Not Misinformation,0.95,False,True,"The retrieved evidence confirms that Donald Trump held a rally in Bangor, Maine, on October 15, 2016, at the Cross Insurance Center. Multiple sources, including YouTube event listings and news reports from the Press Herald and Maine Public, verify the date, location, and event. The image shows Donald Trump speaking, which is consistent with the claim that he arrived to speak at this specific rally. The module signals correctly identified the event details, and the visual veracity check indicates the image is not AI-generated. Therefore, the headline accurately describes the event depicted or associated with the image."
ds3252,Misinformation,0.95,False,True,"The claim that 'Little Dorrit was only published in the 1980s' is factually incorrect. Evidence confirms that Charles Dickens' novel 'Little Dorrit' was originally published in serial form between 1855 and 1857, with the book form released in 1857 [1, 2, 3]. While there was a TV adaptation in 2008 and a film in 1988, the novel itself is a 19th-century work. Furthermore, the module signals indicate that the image is AI-generated (confidence 0.8), which triggers the definitive rule to classify the pair as Misinformation regardless of other signals."
ds3976,Misinformation,0.95,False,True,"The claim that the United States is one of the ABC Islands is factually false. The ABC Islands consist of Aruba, Bonaire, and Curaçao, which are part of the Kingdom of the Netherlands, not the United States. Furthermore, the module signals indicate that the image is AI-generated (confidence 0.8), and the definitive rule states that if the image is AI-generated, the output must be Misinformation regardless of other signals. The image also shows an American flag, which is misleading in the context of Dutch Caribbean islands, further supporting the misinformation label."
9974,Not Misinformation,0.65,False,True,"The image is a genuine photograph (AI-generated=false) featuring Kanye West, who is the subject of the headline. The headline expresses a sentiment ('Oh please do not let Kanye send a reply tweet') which is consistent with the retrieved evidence showing Kanye West has recently posted controversial tweets (e.g., calling Kim Kardashian a 'sex trafficker', making antisemitic remarks). The image likely depicts a past event (such as the Martin Shkreli album rights incident mentioned in evidence) used as a visual anchor for the current news cycle regarding his social media activity. Since the image is real and the subject matter (Kanye's recent tweeting behavior) is factually supported by the evidence, the pair is not considered misinformation, although the specific context of the photo may be o"
4125,Not Misinformation,0.85,False,True,"The claim that Kevin Hart appeared in a J. Cole music video playing a role reflecting his real-life cheating scandal is supported by evidence. Specifically, evidence item [2] from amomama.com explicitly states that Kevin Hart appeared in a J. Cole music video where he 'played an unfaithful man, similar to his real life scenario with his wife.' This aligns with the claim's core assertion. While the specific video title isn't named in the snippet, the existence of such a collaboration is confirmed. The image provided shows Kevin Hart, which is consistent with the subject of the headline, although the image itself is a generic event photo and not a still from the music video. The module signals correctly identified the lack of direct visual context but the textual evidence supports the factua"
ds2506,Not Misinformation,0.85,False,True,"The claim that there is a fence in Warsaw attached to a building to protect pedestrians from falling bricks is supported by specific evidence. Evidence item [3] from the 'Exploring Warsaw' blog explicitly states: 'There is now fencing around the first two buildings to catch the falling bricks and the courtyards have been closed off to visitors'. This confirms the existence of such safety measures in Warsaw. While other evidence snippets discuss falling bricks in other cities (Edmonton, Bath, London, NY) or historical ruins, the specific claim about Warsaw is validated by the blog post describing current safety installations. The image shows a building with protective fencing/scaffolding, which is consistent with the described safety measures. The visual veracity is real (not AI-generated)."
ds6253,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.9) by the visual veracity module. The image depicts a surreal and nonsensical scene involving a mouse in a car with human characters, which does not align with the actual origin of the meme. The phrase 'Get in loser, we're going shopping' originates from the 2004 film *Mean Girls*, featuring human characters (Regina George and Cady Heron) in a convertible, as confirmed by multiple evidence sources ([1], [3], [5]). The AI-generated image misrepresents the source material and context of the meme, creating a false visual association. According to the definitive rule, if the image is AI-generated, the output must be Misinformation."
ds6291,Misinformation,0.95,False,True,"The image is identified as AI-generated (visual_veracity.ai_generated=true, confidence=0.9). The module signals explicitly state that the image depicts a human riding an antelope, which is an impossible scenario in real life and suggests manipulation. While there are real statues of gazelles (e.g., the Bronze Gazelle Statue in Tripoli, the Marshall Fredericks statue on Belle Isle), none depict a human riding a gazelle in the manner shown in the AI-generated image. The 'answers' section contains hallucinated or misattributed information (e.g., attributing a riding statue to Marshall Fredericks, who created a statue of a gazelle surrounded by other animals, not ridden). The definitive rule for AI-generated images applies here."
