sample_id,label,confidence,abstain,parse_ok,rationale
ds1754,Not Misinformation,0.9,False,True,"The headline accurately describes the casting in the 2013 film 'The Fifth Estate'. Multiple credible sources, including Wikipedia, IMDb, and major news outlets like The New York Times and The Guardian, confirm that Benedict Cumberbatch played the role of Julian Assange in this biographical thriller. The image signals indicate the visual is not AI-generated and aligns with the subject. Therefore, the claim is factually correct."
ds4278,Misinformation,0.9,False,True,"The claim that Russian mansions seized by the Obama administration were intended as illegal gifts to Sasha and Malia Obama is false. Evidence confirms that the Obama administration seized two Russian diplomatic compounds in December 2016 as a punitive measure for Russian interference in the U.S. elections, not as gifts to the First Family [1, 2, 3]. Fact-checking organizations have explicitly labeled the narrative that these properties were gifts to the Obamas' daughters as fake news [1]. Furthermore, there is no credible evidence or reporting to support the assertion that the mansions were gifts to Sasha and Malia; the sources regarding the daughters focus on their public appearances and personal lives, unrelated to any real estate gifts [1, 2, 3]. The image provided is irrelevant to the "
ds6954,Misinformation,0.9,False,True,"The image is identified as AI-generated (confidence 0.8) with a surreal depiction of a man in a suit floating in space, which is visually unrelated to the specific claim about Professor Martin Hairer. Furthermore, the claim contains factual inaccuracies regarding his current employment; while he previously held a position at the University of Warwick (as Regius Professor), current evidence confirms he is a Professor at EPFL and Imperial College London. The combination of an AI-generated, irrelevant image and outdated/incorrect biographical details constitutes misinformation."
ds3303,Misinformation,0.9,False,True,"The claim states that Scandinavia includes Svalbard and Jan Mayen. According to the retrieved evidence, Scandinavia is geographically and culturally defined as comprising Denmark, Norway, and Sweden (and sometimes the Scandinavian Peninsula). Svalbard and Jan Mayen are territories of the Kingdom of Norway but are explicitly excluded from the geographical definition of Scandinavia. Evidence [1] and [2] clarify that Svalbard is part of the Nordic region, not Scandinavia. Evidence [9] (Britannica) and [1] (Wikipedia) confirm that Scandinavia consists of Denmark, Norway, and Sweden. While Svalbard and Jan Mayen are Norwegian territories, they are remote Arctic islands located outside the Scandinavian Peninsula and are not considered part of the region known as Scandinavia. Therefore, the claim"
ds7131,Not Misinformation,0.6,False,True,"The image is a genuine photograph (AI-generated=false) of Karen O performing at the 86th Academy Awards, confirming the core event. The claim that she performed is supported by multiple evidence items ([1], [3], [6]). However, the specific details regarding her attire (black satin Camilla Staerk dress) and jewelry (Neil Lane jewels) are not confirmed by the provided evidence. The evidence snippets discussing her dress are irrelevant (referring to Karen Pence or generic 'Karen' memes) or non-specific ([3] only says 'pretty cute'). Similarly, while Neil Lane is a famous jeweler ([1], [2]), there is no evidence linking him to Karen O's specific accessories for this performance. Because the visual and textual evidence fails to verify the specific fashion claims, but does not contradict them, a"
ds3839,Misinformation,0.9,False,True,"The claim contains two factual errors. First, while Dev Patel did star in the movie 'Chappie' (as confirmed by evidence [1], [4], [5], [7]), the movie is not an animated film; it is a live-action science fiction film that uses motion capture and visual effects for the titular robot character (confirmed by evidence [1], [4], [8] and the module's own answer stating it is 'not an animated movie in the traditional sense'). Second, the provided image is identified as AI-generated (visual_veracity ai_generated=true, confidence=0.9). According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. The image does not depict Dev Patel or scenes from the live-action film 'Chappie', further disconnecting the visual from the claim's context"
7469,Not Misinformation,0.9,False,True,"The retrieved evidence confirms that Donald Trump held a rally in Bangor, Maine, on October 15, 2016, at the Cross Insurance Center. Multiple sources, including YouTube event listings [2], [4], news reports from the Press Herald [3], [7], and Maine Public [5], verify the date, location, and nature of the event. The image shows Donald Trump speaking, which is consistent with the claim that he arrived to speak at this specific rally. The module signals correctly identified the partial alignment regarding the specific event confirmation, but the evidence fully supports the factual accuracy of the headline's core claim."
ds2506,Not Misinformation,0.9,False,True,"The claim is supported by specific evidence indicating that fencing is installed in Warsaw to protect pedestrians from falling bricks. Evidence item [3] explicitly states, 'There is now fencing around the first two buildings to catch the falling bricks and the courtyards have been closed off to visitors.' This directly corroborates the headline's assertion about the purpose of the fence. While other evidence items discuss falling bricks in other cities (e.g., London, New York) or historical ruins, item [3] provides a direct confirmation of the specific practice in Warsaw. The image shows a building with protective infrastructure consistent with such safety measures, and the visual veracity is confirmed as real (not AI-generated)."
ds6291,Misinformation,0.9,False,True,"The image is identified as AI-generated (visual_veracity.ai_generated=true, confidence=0.9). The headline claims a 'statue riding a normal size gazelle'. While real statues of humans interacting with gazelles exist (e.g., the 'Bronze Gazelle Statue' in Libya or works by Marshall Fredericks), the specific visual of a human riding a gazelle is physically impossible for a real-world statue to depict in a naturalistic manner without being a fantasy or highly stylized artistic interpretation, and the provided evidence does not confirm the existence of a famous or specific statue matching the exact visual description of a person riding a gazelle in the manner shown. More critically, the definitive rule states that if the image is AI-generated, the output must be Misinformation. The image depicts"
ds994,Not Misinformation,0.9,False,True,"The image depicts performers forming the Olympic rings during a closing ceremony. The retrieved evidence confirms that the Olympic rings were indeed formed and displayed during the closing ceremony of the Paris 2024 Summer Olympics (Source [4], [5], [6], [8]). Specifically, Source [4] and [5] describe a 'general view as the final Olympic Ring is lifted into place to assemble the Olympic Rings during the Closing Ceremony'. The module signals indicate the image is not AI-generated and aligns with the Paris 2024 event. While the answers section contains conflicting information about a 2026 Winter Olympics ceremony (which is a future event relative to the Paris 2024 context implied by the visual of the Paris closing ceremony's specific ring formation mechanics described in evidence), the core "
7187,Not Misinformation,0.9,False,True,"The claim states that Supreme Leader Ayatollah Ali Khamenei waved during a meeting in Tehran last September. Evidence confirms that Khamenei made a public appearance in Tehran on September 17, 2022, at an Arbaeen ceremony, where he waved to the crowd [4], [8]. Additionally, he held a meeting with Iran-Iraq War commanders on September 21, 2022, in Tehran [2], [4]. The image signals indicate the photo is not AI-generated and partially aligns with the described event. Since Khamenei did wave in Tehran in September 2022, the headline is factually supported by the evidence."
ds5161,Misinformation,0.9,False,True,"The claim that Mike Pence has 'secret ties to a Russian spy agency' is false and contradicted by all available evidence. Retrieved sources consistently portray Pence as a staunch critic of Russia and a supporter of NATO, explicitly stating that Russian aggression is a major threat (Sources [3], [5], [6]). There are no credible reports linking Pence to Russian espionage; instead, news regarding Pence and 'secret' matters relates to his Secret Service protection during the January 6 Capitol riot (Sources [5], [7], [8]). The espionage allegations found in the evidence pertain to other individuals and countries, such as China in the UK or Iran (Sources [1], [3], [9]), and are unrelated to Pence. Therefore, the headline is a fabrication."
8155,Misinformation,0.9,False,True,"The claim is demonstrably false on multiple factual grounds. First, Charlie Pierce is a prominent journalist and political commentator (known for his work at Esquire and The New Yorker), not a member of Mitt Romney's staff; evidence [1], [3], [4] confirms he was a critic and observer of the Romney campaign, not a staffer. Second, the image provided depicts a scene of destruction (likely a disaster or accident site) which contradicts the specific description of a 'phone call in the doorway of a wire factory.' While there was a factory explosion in Ohio in 2012 (I Schumann & Co., mentioned in evidence [1] under 'Wire factory incident Ohio 2012 details'), the image does not depict Charlie Pierce making a phone call, nor is there any evidence linking Pierce to such an event in that capacity. T"
ds4064,Not Misinformation,0.9,False,True,"The image is a genuine photograph of Brad Pitt (visual_veracity ai_generated=false), and the headline is a clickbait-style question regarding his net worth, which is a factual topic. The retrieved evidence confirms that Brad Pitt's net worth is estimated to be between $300 million and $400 million (with some recent estimates reaching $500 million), derived from his acting career, production company Plan B, and investments. The headline does not make a false factual claim but rather poses a question about a well-documented financial figure. Therefore, it is not misinformation."
7330,Misinformation,0.9,False,True,"The image is labeled as depicting 'Jonathan Jones on the Millennium bridge in central London'. However, the visual veracity module indicates the image shows a group of people in a setting unrelated to the specific subject (Jonathan Jones) or location (Millennium Bridge) described in the headline, noting a 'lightsaber' which suggests a staged or fictional context rather than a real-world news photo. The retrieved evidence confirms that Jonathan Jones is either an American football player or a journalist, with no record of him being on the Millennium Bridge in a context that would generate such an image. The relevance module explicitly states the image does not depict Jonathan Jones or the Millennium Bridge. Since the image is clearly mislabeled/mismatched with the headline (a form of misinf"
6119,Misinformation,0.9,False,True,"The image is identified as AI-generated (visual_veracity ai_generated=true, confidence=0.8). The prompt's definitive rule states that if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the image content (a door with a sign and cartoonish characters) does not align with the claim's context, which references a specific quote from 'The Wizard of Oz' (as confirmed by evidence [1], [3], [5] in the retrieved data). The AI-generated nature and lack of factual alignment confirm the misinformation label."
8719,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) by the visual veracity module. The definitive rule states that if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. While the headline mentions a 'pink and green bus', the retrieved evidence indicates that while such buses exist (e.g., in Balochistan or as children's song characters), there is no specific evidence linking a real-world instance of a pink and green bus parked in a grass field parking lot to this specific image. The image itself is synthetic, making the claim that it depicts a real event or object false."
ds6481,Not Misinformation,0.9,False,True,"The image depicts Vladimir Putin and Borut Pahor, which is factually correct as they met multiple times, including a notable visit by Putin to Slovenia in July 2016 to mark the 100th anniversary of the Russian Chapel (Evidence [3], [1] from Q2). The module signals contain a hallucinated date of 'July 30, 2026' for a recent meeting, but the visual evidence and historical records confirm that the individuals are real and the event context (Putin visiting Pahor in Slovenia) is valid. The image itself is identified as real (not AI-generated) and aligns with known photos from their 2016 or 2017 meetings. Therefore, the core claim that the photo shows these two leaders is true, despite the erroneous future date in the module's internal reasoning."
ds8617,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) by the visual veracity module. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. The headline claims the image shows a parking meter in front of a restaurant and parking lot, but the AI-generated nature of the image means it does not depict a real-world scene, rendering the claim of it being a factual representation of such a location false."
5939,Misinformation,0.9,False,True,"The claim asserts that Vic Mensa has roots in Houston, Texas, which directly contradicts established biographical facts. Evidence confirms that Vic Mensa was born and raised in Chicago, Illinois, and his musical style is heavily influenced by Chicago's hip-hop and punk scenes (e.g., his band 93Punx) as well as his Ghanaian heritage, not Houston [1], [2], [3], [7]. Furthermore, the visual veracity module indicates the image is AI-generated (confidence 0.8), which triggers the definitive rule to classify the pair as Misinformation regardless of other signals. The image itself appears to be a fabricated representation ('Artistry Unveiled: VMensa's Roots') that does not accurately depict the artist or his actual background."
ds3503,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) due to nonsensical text and surreal artifacts, which triggers the definitive rule to classify the pair as Misinformation. Furthermore, the claim that 'The Hunger Games' is based on a play is factually incorrect; the series is originally based on novels by Suzanne Collins, and while a stage adaptation exists, it is derived from the books and films, not the other way around."
ds6940,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) by the visual veracity module, which notes surreal elements like a skeleton and garbled text. According to the definitive rule, if an image is AI-generated, it must be classified as Misinformation regardless of other signals. Furthermore, the retrieved evidence does not support the specific claim that there is a known Indonesian comic book about trafficking being read by a girl in this context; while human trafficking is a serious issue in Indonesia, the specific visual narrative is fabricated."
992,Not Misinformation,0.9,False,True,"The claim that high water overruns homes and businesses near the Shiawassee River and Shiawassee National Wildlife Refuge in Michigan is supported by multiple evidence sources. Evidence [1] and [6] confirm that the Shiawassee River overflowed due to severe storms and heavy rainfall, leading to flood warnings in areas like Owosso and Corunna. Evidence [7] explicitly states that spring rains caused significant flooding impacting the Shiawassee River State Game Area and the Shiawassee National Wildlife Refuge. Furthermore, Evidence [3] confirms that FEMA funds were allocated to Michigan residents and businesses affected by these April storms and flooding, validating the damage to homes and businesses. The image depicts a realistic flooded scene consistent with these reports, and there is no i"
ds6549,Misinformation,0.9,False,True,"The image is identified as AI-generated (ai_generated=true, confidence=0.8) due to the presence of surreal elements (angel wings) that are not typical in a realistic context. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. The headline describes a realistic scenario ('A smiling young mother holding her infant child'), but the image depicts a fantastical scene, creating a mismatch in veracity."
ds9027,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8) due to unnatural textures and proportions, which triggers the definitive rule to classify the pair as Misinformation. While the headline describes a standard Chicago deep dish pizza (which typically includes sausage and tomato sauce as confirmed by evidence [1] and [2] in the ingredients section), the visual content is not a real photograph of such a dish but a synthetic creation. Therefore, presenting this AI-generated image as a depiction of the claimed subject constitutes misinformation."
ds1998,Not Misinformation,0.9,False,True,"The claim that increasing the pace of spending cuts is likely to spark more protests is strongly supported by the retrieved evidence. Multiple sources confirm that austerity measures and spending cuts have triggered widespread protests, particularly in France (e.g., Reuters, France 24, The Journal) and historically in Greece and Spain (All Sorts of Posts). Evidence [1] from the first set explicitly states that instability episodes occur twice as often when spending cuts reach 5% of GDP and that austerity-induced protests attract more participants. The image depicts a protest with signs against cuts, which aligns with the real-world events described in the evidence. The visual veracity signal indicates the image is not AI-generated. Therefore, the headline accurately reflects the causal rel"
3980,Misinformation,0.9,False,True,"The claim that 'Touch My Body is a law' is factually incorrect. 'Touch My Body' is a well-known song by Mariah Carey, released in 2008, and not a piece of legislation. The retrieved evidence confirms that while there are laws regarding physical contact (such as assault, battery, and harassment), there is no specific statute named 'Touch My Body' [1, 3]. Furthermore, search results for 'Touch My Body' primarily return the Mariah Carey song or unrelated content, with no legislative records [11, 12]. The image of a courtroom is irrelevant to the specific claim and likely used to lend false authority to the false headline. Therefore, the headline presents a false equivalence between a pop culture reference and legal statute."
ds2845,Not Misinformation,0.6,False,True,"The claim describes a specific visual scene (a premium pump with a spider web in a secluded part of Arkansas). The retrieved evidence confirms that premium gas pumps exist in Arkansas [4] and that secluded gas stations exist in Arkansas [3, 5]. However, there is no evidence in the retrieved snippets linking these elements together or confirming the specific incident of a spider web on a pump. The search results for 'spider web on gas pump' yielded no relevant news stories [Q: spider web on gas pump news, [1]-[7]]. The visual veracity signal indicates the image is not AI-generated (confidence 0.0 for AI generation), meaning it is likely a real photo. Without evidence that the image is fabricated or that the event is false, and given the plausibility of the scene (a real photo of a real obje"
ds8721,Not Misinformation,0.6,False,True,"The image shows a bowl of white rice and broccoli. The headline claims the image depicts 'white rice, beef and a vegetable dish'. While the image clearly shows rice and a vegetable (broccoli), it does not visibly show beef. The module signals correctly identify this partial alignment, noting the absence of beef. However, the claim is not definitively false because the image could be a cropped view of a larger meal that includes beef, or the beef might be obscured. The retrieved evidence confirms that beef and rice with vegetables (like broccoli) is a very common dish combination (e.g., beef and broccoli, teriyaki beef bowls). Since the image is real (not AI-generated) and the described components are plausible for the scene (even if one is missing from the specific frame), it is not classi"
ds9200,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.9) by the visual veracity module, citing unnatural blending of the dog's shirt and distorted anatomy. According to the definitive rule, if an image is AI-generated, it must be classified as Misinformation regardless of other signals. The retrieved evidence confirms that while stock photos of dogs on plaid couches exist, they are distinct from this specific AI-generated image, which does not represent a real photograph."
9081,Not Misinformation,0.6,False,True,"The image depicts a realistic lunch box containing sandwiches and carrots, which aligns with the claim. While the claim also mentions a muffin and salad, the visual evidence confirms the presence of the primary items (sandwiches, carrots) and the image is verified as real (not AI-generated). The retrieved evidence supports that sandwiches and carrots are common, healthy lunch items [1, 4, 7]. The partial alignment regarding the muffin and salad does not constitute misinformation, as the image likely represents a subset of the described meal or a specific variation, and there is no evidence of deception or AI fabrication."
ds2006,Not Misinformation,0.6,False,True,"The image is verified as not AI-generated (visual_veracity.ai_generated=false). The claim describes people lined up near an airplane and others in military uniform. While the retrieved evidence does not identify a specific viral news event matching this exact description (e.g., a specific protest or incident involving military personnel lining up near a plane), the visual content is consistent with common scenes at airports where military personnel are present (e.g., troop travel, as noted in evidence [2] under 'Military uniform presence at airports' and [7] under 'Military uniform sightings near airports' regarding National Guard presence). The 'answers' module indicates no specific news story about 'people lining up near an airplane' in a controversial context, but also does not refute t"
ds6266,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.9), depicting a turkey flying over a cityscape, which is physically impossible and visually inconsistent with reality. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. Additionally, the module signals indicate that the image is not aligned with the headline's context (relevancy aligned: false), further supporting the conclusion that this is a fabricated or misleading media piece."
5060,Misinformation,0.9,False,True,"The headline claims that 'Experts Warn Against Using Smartphones Due to Harmful Radiation Exposure Linked to Cancer.' This is a misrepresentation of the scientific consensus. Multiple authoritative sources, including the FDA, CDC, National Cancer Institute, and WHO, state that there is no conclusive evidence linking smartphone radiation to cancer in humans [1, 2, 9, 3]. While some studies suggest potential non-thermal effects or links to issues like male fertility, the primary consensus is that the risk is low or unproven, and experts do not generally 'warn against using' smartphones due to cancer risks. The claim amplifies fringe or inconclusive findings into a definitive warning that contradicts major health organizations. The image is a generic stock photo and does not depict the specif"
2169,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (AI-generated=false) and contains items such as shoes, a cap, and an iPod, which aligns with the headline's list. While the headline mentions a 'name tag' and 'other items' which are not explicitly clear in the provided visual description or evidence snippets, the core claim of the image containing the listed items is supported by the visual veracity and partial relevancy signals. The evidence confirms the existence and nature of the items (iPod history, name tag function), and there is no evidence suggesting the image is fabricated or the caption is deceptive. The 'partial' alignment is due to the ambiguity of 'other items' and the specific visibility of the name tag, but this does not rise to the level of misinformation given the authentic na"
ds372,Misinformation,0.9,False,True,"The headline 'Lost direction Rusting emergency vehicle used in the 1970 protests at Jackson State College Mississippi' is factually incoherent and appears to be a hallucination or a garbled text string rather than a valid claim. Evidence [4] from the retrieved snippets reveals that the phrase 'Lost direction: Rusting emergency vehicle used in the 1970 protests at Jackson State College, Mississippi' is actually the title of a BBC News article by Sean Coughlan, but the article's content (as implied by the title structure and typical BBC reporting) likely discusses educational issues or a different topic, not a rusting vehicle at Jackson State. The module's internal 'answers' section contains a fabricated claim (conf 0.9) that a rusting emergency vehicle is associated with the protests, which"
ds2864,Not Misinformation,0.6,False,True,"The claim that dye leaked to create polka dots is a misinterpretation of a common craft technique. Evidence [2] from stepbystep.com and [7] from Everyday Laura explicitly describe how to make polka dot eggs by applying stickers or tape before dyeing; the dye does not penetrate the covered areas, leaving white dots when peeled. This is an intentional artistic method, not a result of accidental leakage. The image shows eggs consistent with this craft (speckled or dotted appearance), and the visual veracity signals confirm the image is not AI-generated. Therefore, the headline misrepresents a deliberate process as an accident, but since the phenomenon (polka dot eggs) is real and explained by standard crafting methods rather than a false event or AI fabrication, and given the partial alignmen"
ds9049,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (AI-generated=false), which prevents an automatic 'Misinformation' label based on visual veracity rules. The claim describes a 'living room with a fireplace and a table and chair'. The module signals indicate the image shows a living room with chairs and a table but lacks a visible fireplace. While the claim is not fully supported by the visual evidence (missing fireplace), the image is not fabricated or deceptive in the context of AI generation. The discrepancy is likely due to the image being a generic stock photo of a living room that does not perfectly match the specific details of the claim, or the claim is a general description of a type of room rather than a specific identification of this exact image's contents. Given the high confidenc"
4960,Not Misinformation,0.9,False,True,"The headline 'J-Rod! Jennifer Lopez and Alex Rodriguez on Love, Beauty, and Redemption' is a direct reference to a specific, real-world media event: the December 2017 Vanity Fair cover story featuring the couple. Evidence [1] and [2] from the retrieved set explicitly confirm that Vanity Fair published a story with this exact title and theme in late 2017. While the couple has since split (as noted in evidence [2], [4], [10]), the headline accurately describes the content of that past interview. The image, described as a romantic portrait, aligns with the promotional material for that 2017 shoot (photographed by Mario Testino, per evidence [1] and [4]). The module signals correctly identify the image as real (not AI-generated) and relevant. Therefore, the claim is factually grounded in histo"
5575,Misinformation,0.9,False,True,"The claim that Bradley Cooper and Lady Gaga were spotted kissing on a romantic getaway to Italy is false. Evidence indicates that while the two were in Italy (Venice) for the premiere of 'A Star Is Born' in 2018, they were there for professional obligations, not a romantic getaway, and there are no reports of them kissing in that context [10, Q2-1]. Furthermore, multiple sources confirm that their relationship is strictly platonic friendship, with Lady Gaga explicitly stating their closeness was part of a 'performance' for the movie [7, Q3-7]. Recent reports highlight that Lady Gaga is engaged to Michael Polansky and has invited Bradley Cooper as a friend, further debunking any current romantic narrative [3, Q3-3, 5, Q3-5]. The image likely depicts a generic couple or a scene from the movi"
